timeframe,open_time,open,high,low,close,volume,buy_volume,sell_volume,tick_count
15m,1754049600.0,2.9707,2.9915,2.9666,2.9873,941165.51,0.0,0.0,0
15m,1754050500.0,2.9873,2.9888,2.978,2.9854,552860.29,0.0,0.0,0
15m,1754051400.0,2.9854,3.0066,2.9727,2.9975,2724213.86,0.0,0.0,0
15m,1754052300.0,2.9975,2.998,2.9819,2.9932,831565.94,0.0,0.0,0
15m,1754053200.0,2.9932,3.0079,2.9927,3.0055,720592.67,0.0,0.0,0
15m,1754054100.0,3.0055,3.0178,2.9941,2.9998,1116720.03,0.0,0.0,0
15m,1754055000.0,2.9998,3.0033,2.9681,2.9691,1382437.24,0.0,0.0,0
15m,1754055900.0,2.9691,2.9716,2.93,2.9575,2258799.05,0.0,0.0,0
15m,1754056800.0,2.9575,3.0047,2.9357,2.9954,2323069.65,0.0,0.0,0
15m,1754057700.0,2.9954,3.0319,2.993,3.0306,1751797.21,0.0,0.0,0
15m,1754058600.0,3.0306,3.0417,3.0186,3.0191,1688293.45,0.0,0.0,0
15m,1754059500.0,3.0191,3.0582,3.0191,3.0529,1430269.73,0.0,0.0,0
15m,1754060400.0,3.0529,3.0588,3.0271,3.0349,1057272.41,0.0,0.0,0
15m,1754061300.0,3.0349,3.0353,3.0093,3.0246,1234330.8,0.0,0.0,0
15m,1754062200.0,3.0246,3.0508,3.0218,3.0504,932046.74,0.0,0.0,0
15m,1754063100.0,3.0504,3.0523,3.0363,3.0438,664229.68,0.0,0.0,0
15m,1754064000.0,3.0438,3.0527,3.0334,3.0471,637376.57,0.0,0.0,0
15m,1754064900.0,3.0471,3.0505,3.036,3.04,436859.46,0.0,0.0,0
15m,1754065800.0,3.04,3.04,3.0159,3.0382,752101.59,0.0,0.0,0
15m,1754066700.0,3.0382,3.0399,3.0054,3.0119,972159.66,0.0,0.0,0
15m,1754067600.0,3.0119,3.0137,2.9853,3.0069,1270733.7,0.0,0.0,0
15m,1754068500.0,3.0069,3.0219,3.0036,3.0122,525268.25,0.0,0.0,0
15m,1754069400.0,3.0122,3.0328,2.9903,3.0011,857422.23,0.0,0.0,0
15m,1754070300.0,3.0011,3.008,2.9949,3.0026,340941.42,0.0,0.0,0
15m,1754071200.0,3.0026,3.0078,2.9861,2.9985,713314.49,0.0,0.0,0
15m,1754072100.0,2.9985,3.0214,2.9743,3.0115,1514622.49,0.0,0.0,0
15m,1754073000.0,3.0115,3.0286,3.0089,3.0216,663825.19,0.0,0.0,0
15m,1754073900.0,3.0216,3.0304,3.0015,3.0098,916058.87,0.0,0.0,0
15m,1754074800.0,3.0098,3.0194,2.9996,3.0104,762334.24,0.0,0.0,0
15m,1754075700.0,3.0104,3.0191,2.9968,3.0112,1305760.03,0.0,0.0,0
15m,1754076600.0,3.0112,3.032,3.0037,3.0091,923850.86,0.0,0.0,0
15m,1754077500.0,3.0091,3.0274,3.0091,3.0145,633782.63,0.0,0.0,0
15m,1754078400.0,3.0145,3.0221,2.9758,2.9799,1586418.94,0.0,0.0,0
15m,1754079300.0,2.9799,2.9933,2.9662,2.9864,815742.95,0.0,0.0,0
15m,1754080200.0,2.9864,2.9901,2.9557,2.9796,751487.74,0.0,0.0,0
15m,1754081100.0,2.9796,3.0128,2.9721,3.0077,896096.2,0.0,0.0,0
15m,1754082000.0,3.0077,3.0291,3.0045,3.0177,1139507.44,0.0,0.0,0
15m,1754082900.0,3.0177,3.0213,3.0044,3.0112,413674.26,0.0,0.0,0
15m,1754083800.0,3.0112,3.0149,2.9967,3.0023,275110.77,0.0,0.0,0
15m,1754084700.0,3.0023,3.0043,2.9916,2.9951,131375.76,0.0,0.0,0
15m,1754085600.0,2.9951,2.999,2.9541,2.9618,816282.36,0.0,0.0,0
15m,1754086500.0,2.9618,2.9707,2.9238,2.9333,1609151.96,0.0,0.0,0
15m,1754087400.0,2.9333,2.9388,2.8948,2.9173,2895205.39,0.0,0.0,0
15m,1754088300.0,2.9173,2.9348,2.9001,2.9248,1586768.29,0.0,0.0,0
15m,1754089200.0,2.9248,2.9479,2.9173,2.9453,575033.66,0.0,0.0,0
15m,1754090100.0,2.9453,2.9641,2.9415,2.9577,1135878.02,0.0,0.0,0
15m,1754091000.0,2.9577,2.9639,2.9451,2.9632,414133.94,0.0,0.0,0
15m,1754091900.0,2.9632,2.9707,2.9554,2.9615,365990.94,0.0,0.0,0
15m,1754092800.0,2.9615,2.974,2.9478,2.9544,1192327.97,0.0,0.0,0
15m,1754093700.0,2.9544,2.9685,2.954,2.9604,617296.47,0.0,0.0,0
15m,1754094600.0,2.9604,2.9685,2.9515,2.9614,662877.98,0.0,0.0,0
15m,1754095500.0,2.9614,2.9857,2.9614,2.9791,1092340.6,0.0,0.0,0
15m,1754096400.0,2.9791,2.9835,2.9697,2.9763,546299.81,0.0,0.0,0
15m,1754097300.0,2.9763,2.9817,2.961,2.9661,335728.77,0.0,0.0,0
15m,1754098200.0,2.9661,2.9742,2.9611,2.9722,313258.59,0.0,0.0,0
15m,1754099100.0,2.9722,2.9798,2.9707,2.9774,278348.33,0.0,0.0,0
15m,1754100000.0,2.9774,2.9804,2.9723,2.9757,208245.24,0.0,0.0,0
15m,1754100900.0,2.9757,2.9766,2.9701,2.9759,190381.5,0.0,0.0,0
15m,1754101800.0,2.9759,2.9807,2.9748,2.9778,102447.98,0.0,0.0,0
15m,1754102700.0,2.9778,2.9783,2.9722,2.9764,101643.57,0.0,0.0,0
15m,1754103600.0,2.9764,2.9835,2.9743,2.9785,132537.25,0.0,0.0,0
15m,1754104500.0,2.9785,2.9814,2.9738,2.9752,129725.19,0.0,0.0,0
15m,1754105400.0,2.9752,2.98,2.9733,2.977,70136.34,0.0,0.0,0
15m,1754106300.0,2.977,2.9829,2.9741,2.9829,176533.18,0.0,0.0,0
15m,1754107200.0,2.9829,2.985,2.9809,2.983,138249.06,0.0,0.0,0
15m,1754108100.0,2.983,2.9976,2.9793,2.9975,216416.08,0.0,0.0,0
15m,1754109000.0,2.9975,3.0153,2.9969,3.0124,445625.79,0.0,0.0,0
15m,1754109900.0,3.0124,3.0207,3.0089,3.0191,524632.17,0.0,0.0,0
15m,1754110800.0,3.0191,3.0204,3.0076,3.0092,377881.85,0.0,0.0,0
15m,1754111700.0,3.0092,3.0191,3.0061,3.0177,447156.54,0.0,0.0,0
15m,1754112600.0,3.0177,3.0182,3.005,3.0096,295683.66,0.0,0.0,0
15m,1754113500.0,3.0096,3.0126,3.0056,3.0107,223547.31,0.0,0.0,0
15m,1754114400.0,3.0107,3.0122,3.0001,3.0001,373922.68,0.0,0.0,0
15m,1754115300.0,3.0001,3.0001,2.9665,2.9676,1065896.33,0.0,0.0,0
15m,1754116200.0,2.9676,2.9728,2.9451,2.9545,1455449.59,0.0,0.0,0
15m,1754117100.0,2.9545,2.9742,2.9543,2.9691,1167656.85,0.0,0.0,0
15m,1754118000.0,2.9691,2.9729,2.9464,2.9602,577474.71,0.0,0.0,0
15m,1754118900.0,2.9602,2.9803,2.9592,2.9789,337308.7,0.0,0.0,0
15m,1754119800.0,2.9789,2.9833,2.9717,2.9815,216174.0,0.0,0.0,0
15m,1754120700.0,2.9815,2.9942,2.9794,2.9921,440202.89,0.0,0.0,0
15m,1754121600.0,2.9921,2.9978,2.9878,2.9937,316337.42,0.0,0.0,0
15m,1754122500.0,2.9937,3.0015,2.9836,2.9848,745366.98,0.0,0.0,0
15m,1754123400.0,2.9848,2.9916,2.9737,2.9842,749305.17,0.0,0.0,0
15m,1754124300.0,2.9842,2.9896,2.9739,2.9789,934845.21,0.0,0.0,0
15m,1754125200.0,2.9789,2.9853,2.9706,2.9743,383042.67,0.0,0.0,0
15m,1754126100.0,2.9743,2.9748,2.9601,2.9629,265109.21,0.0,0.0,0
15m,1754127000.0,2.9629,2.9684,2.9549,2.9552,340112.29,0.0,0.0,0
15m,1754127900.0,2.9552,2.9685,2.9545,2.9665,358334.87,0.0,0.0,0
15m,1754128800.0,2.9665,2.97,2.9505,2.952,302501.75,0.0,0.0,0
15m,1754129700.0,2.952,2.9601,2.9441,2.956,617710.78,0.0,0.0,0
15m,1754130600.0,2.956,2.9569,2.9339,2.9339,544911.42,0.0,0.0,0
15m,1754131500.0,2.9339,2.9477,2.9337,2.9437,382007.92,0.0,0.0,0
15m,1754132400.0,2.9437,2.9489,2.9302,2.9321,628220.75,0.0,0.0,0
15m,1754133300.0,2.9321,2.9619,2.9315,2.9594,414716.87,0.0,0.0,0
15m,1754134200.0,2.9594,2.9611,2.9399,2.9465,383954.99,0.0,0.0,0
15m,1754135100.0,2.9465,2.9543,2.9379,2.9405,211922.27,0.0,0.0,0
15m,1754136000.0,2.9405,2.9434,2.9315,2.9376,302907.58,0.0,0.0,0
15m,1754136900.0,2.9376,2.9454,2.9293,2.9323,798114.09,0.0,0.0,0
15m,1754137800.0,2.9323,2.938,2.9231,2.9249,708754.59,0.0,0.0,0
15m,1754138700.0,2.9249,2.9426,2.9235,2.9386,319318.92,0.0,0.0,0
15m,1754139600.0,2.9386,2.9409,2.9221,2.9249,480320.19,0.0,0.0,0
15m,1754140500.0,2.9249,2.9344,2.9244,2.9251,328617.68,0.0,0.0,0
15m,1754141400.0,2.9251,2.9387,2.9186,2.9315,639846.35,0.0,0.0,0
15m,1754142300.0,2.9315,2.9462,2.9298,2.939,269749.38,0.0,0.0,0
15m,1754143200.0,2.939,2.9414,2.9188,2.9208,492364.42,0.0,0.0,0
15m,1754144100.0,2.9208,2.9208,2.9039,2.9098,1130878.19,0.0,0.0,0
15m,1754145000.0,2.9098,2.9098,2.8801,2.8889,2735400.65,0.0,0.0,0
15m,1754145900.0,2.8889,2.8917,2.8718,2.8791,1380045.59,0.0,0.0,0
15m,1754146800.0,2.8791,2.8887,2.874,2.8824,1294324.27,0.0,0.0,0
15m,1754147700.0,2.8824,2.8942,2.8788,2.8788,792291.95,0.0,0.0,0
15m,1754148600.0,2.8788,2.8805,2.8532,2.8569,1759493.27,0.0,0.0,0
15m,1754149500.0,2.8569,2.8599,2.8215,2.83,2746479.07,0.0,0.0,0
15m,1754150400.0,2.83,2.8443,2.8273,2.8357,1833674.9,0.0,0.0,0
15m,1754151300.0,2.8357,2.8432,2.8249,2.8328,1057690.67,0.0,0.0,0
15m,1754152200.0,2.8328,2.8465,2.8116,2.8428,1951071.12,0.0,0.0,0
15m,1754153100.0,2.8428,2.8526,2.8286,2.8441,918769.93,0.0,0.0,0
15m,1754154000.0,2.8441,2.8593,2.837,2.8589,873912.65,0.0,0.0,0
15m,1754154900.0,2.8589,2.8651,2.852,2.865,714227.5,0.0,0.0,0
15m,1754155800.0,2.865,2.8658,2.8343,2.836,526979.17,0.0,0.0,0
15m,1754156700.0,2.836,2.8374,2.8074,2.8238,1479057.25,0.0,0.0,0
15m,1754157600.0,2.8238,2.8329,2.8117,2.8117,897225.1,0.0,0.0,0
15m,1754158500.0,2.8117,2.822,2.767,2.7673,3430522.77,0.0,0.0,0
15m,1754159400.0,2.7673,2.7763,2.7461,2.7632,3604787.44,0.0,0.0,0
15m,1754160300.0,2.7632,2.7657,2.7418,2.7599,2957588.95,0.0,0.0,0
15m,1754161200.0,2.7599,2.7837,2.754,2.7762,1950452.14,0.0,0.0,0
15m,1754162100.0,2.7762,2.8044,2.7762,2.8038,1327182.5,0.0,0.0,0
15m,1754163000.0,2.8038,2.8178,2.7923,2.8,1184920.79,0.0,0.0,0
15m,1754163900.0,2.8,2.8005,2.7729,2.7792,866474.12,0.0,0.0,0
15m,1754164800.0,2.7792,2.7951,2.7761,2.7929,822262.06,0.0,0.0,0
15m,1754165700.0,2.7929,2.8007,2.7774,2.7918,517636.75,0.0,0.0,0
15m,1754166600.0,2.7918,2.7943,2.7796,2.784,473313.04,0.0,0.0,0
15m,1754167500.0,2.784,2.7983,2.7801,2.7978,572661.1,0.0,0.0,0
15m,1754168400.0,2.7978,2.8172,2.785,2.7855,890476.63,0.0,0.0,0
15m,1754169300.0,2.7855,2.7945,2.7792,2.7824,399119.15,0.0,0.0,0
15m,1754170200.0,2.7824,2.8008,2.7824,2.7932,254610.41,0.0,0.0,0
15m,1754171100.0,2.7932,2.8139,2.7926,2.7996,296684.84,0.0,0.0,0
15m,1754172000.0,2.7996,2.8175,2.7995,2.8066,260079.92,0.0,0.0,0
15m,1754172900.0,2.8066,2.8074,2.7826,2.7861,407405.63,0.0,0.0,0
15m,1754173800.0,2.7861,2.8044,2.7854,2.8042,278864.99,0.0,0.0,0
15m,1754174700.0,2.8042,2.8109,2.7973,2.798,170263.83,0.0,0.0,0
15m,1754175600.0,2.798,2.7991,2.7628,2.7692,415263.01,0.0,0.0,0
15m,1754176500.0,2.7692,2.779,2.7395,2.7417,1230254.45,0.0,0.0,0
15m,1754177400.0,2.7417,2.7898,2.7414,2.7769,789738.61,0.0,0.0,0
15m,1754178300.0,2.7769,2.785,2.7584,2.7694,424761.4,0.0,0.0,0
15m,1754179200.0,2.7694,2.7924,2.7621,2.7799,1205960.43,0.0,0.0,0
15m,1754180100.0,2.7799,2.7927,2.7503,2.7581,626818.57,0.0,0.0,0
15m,1754181000.0,2.7581,2.7804,2.7277,2.7758,1471522.54,0.0,0.0,0
15m,1754181900.0,2.7758,2.7941,2.7702,2.7856,568473.92,0.0,0.0,0
15m,1754182800.0,2.7856,2.7945,2.7748,2.7883,351939.89,0.0,0.0,0
15m,1754183700.0,2.7883,2.8014,2.7772,2.8009,330057.46,0.0,0.0,0
15m,1754184600.0,2.8009,2.806,2.7933,2.8033,375735.8,0.0,0.0,0
15m,1754185500.0,2.8033,2.8049,2.7869,2.7979,305463.55,0.0,0.0,0
15m,1754186400.0,2.7979,2.8217,2.7979,2.8156,503683.36,0.0,0.0,0
15m,1754187300.0,2.8156,2.8209,2.8084,2.8084,153893.93,0.0,0.0,0
15m,1754188200.0,2.8084,2.8188,2.8084,2.8168,203760.25,0.0,0.0,0
15m,1754189100.0,2.8168,2.8292,2.8165,2.8273,526146.87,0.0,0.0,0
15m,1754190000.0,2.8273,2.8293,2.8167,2.8216,609770.06,0.0,0.0,0
15m,1754190900.0,2.8216,2.8291,2.8163,2.8234,425948.87,0.0,0.0,0
15m,1754191800.0,2.8234,2.8379,2.8195,2.8377,321081.12,0.0,0.0,0
15m,1754192700.0,2.8377,2.8409,2.8331,2.8357,305097.57,0.0,0.0,0
15m,1754193600.0,2.8357,2.836,2.8217,2.8246,210389.4,0.0,0.0,0
15m,1754194500.0,2.8246,2.8352,2.8219,2.8311,211418.3,0.0,0.0,0
15m,1754195400.0,2.8311,2.8311,2.8176,2.8188,186948.82,0.0,0.0,0
15m,1754196300.0,2.8188,2.8263,2.8141,2.8246,187847.35,0.0,0.0,0
15m,1754197200.0,2.8246,2.8375,2.8237,2.8334,167468.96,0.0,0.0,0
15m,1754198100.0,2.8334,2.842,2.829,2.8392,149149.66,0.0,0.0,0
15m,1754199000.0,2.8392,2.8438,2.8318,2.8321,273924.57,0.0,0.0,0
15m,1754199900.0,2.8321,2.8363,2.8298,2.8343,163838.12,0.0,0.0,0
15m,1754200800.0,2.8343,2.8384,2.8267,2.8273,247169.31,0.0,0.0,0
15m,1754201700.0,2.8273,2.8382,2.8254,2.8353,284836.58,0.0,0.0,0
15m,1754202600.0,2.8353,2.844,2.8348,2.8372,243146.95,0.0,0.0,0
15m,1754203500.0,2.8372,2.8413,2.8343,2.8386,146542.19,0.0,0.0,0
15m,1754204400.0,2.8386,2.8534,2.8386,2.8523,425411.35,0.0,0.0,0
15m,1754205300.0,2.8523,2.8592,2.8458,2.859,740943.08,0.0,0.0,0
15m,1754206200.0,2.859,2.8693,2.8573,2.8639,988332.75,0.0,0.0,0
15m,1754207100.0,2.8639,2.8655,2.8544,2.8647,774509.47,0.0,0.0,0
15m,1754208000.0,2.8647,2.8773,2.8645,2.8762,792833.65,0.0,0.0,0
15m,1754208900.0,2.8762,2.8771,2.8635,2.8649,855437.58,0.0,0.0,0
15m,1754209800.0,2.8649,2.8659,2.8553,2.8594,623579.69,0.0,0.0,0
15m,1754210700.0,2.8594,2.8693,2.8489,2.8668,1290766.78,0.0,0.0,0
15m,1754211600.0,2.8668,2.871,2.8544,2.8547,442063.74,0.0,0.0,0
15m,1754212500.0,2.8547,2.8594,2.8508,2.855,573113.17,0.0,0.0,0
15m,1754213400.0,2.855,2.8628,2.8537,2.8594,508138.46,0.0,0.0,0
15m,1754214300.0,2.8594,2.865,2.8584,2.865,290233.48,0.0,0.0,0
15m,1754215200.0,2.865,2.875,2.864,2.8746,517685.5,0.0,0.0,0
15m,1754216100.0,2.8746,2.8747,2.8678,2.8679,601916.28,0.0,0.0,0
15m,1754217000.0,2.8679,2.8741,2.8626,2.873,551623.14,0.0,0.0,0
15m,1754217900.0,2.873,2.8753,2.8672,2.868,792282.76,0.0,0.0,0
15m,1754218800.0,2.868,2.8937,2.8675,2.8937,1055518.7,0.0,0.0,0
15m,1754219700.0,2.8937,2.8937,2.8793,2.8797,1628350.48,0.0,0.0,0
15m,1754220600.0,2.8797,2.8819,2.8696,2.8741,863713.1,0.0,0.0,0
15m,1754221500.0,2.8741,2.8827,2.8687,2.8691,607183.9,0.0,0.0,0
15m,1754222400.0,2.8691,2.8756,2.8609,2.8647,651863.65,0.0,0.0,0
15m,1754223300.0,2.8647,2.8675,2.8585,2.8647,465291.63,0.0,0.0,0
15m,1754224200.0,2.8647,2.8756,2.8634,2.8748,507840.83,0.0,0.0,0
15m,1754225100.0,2.8748,2.8821,2.8705,2.8766,474611.49,0.0,0.0,0
15m,1754226000.0,2.8766,2.8835,2.871,2.8822,333871.57,0.0,0.0,0
15m,1754226900.0,2.8822,2.8828,2.8695,2.8729,319277.79,0.0,0.0,0
15m,1754227800.0,2.8729,2.8819,2.8721,2.8721,249585.49,0.0,0.0,0
15m,1754228700.0,2.8721,2.8774,2.8659,2.8749,383401.79,0.0,0.0,0
15m,1754229600.0,2.8749,2.8814,2.8651,2.8694,265517.37,0.0,0.0,0
15m,1754230500.0,2.8694,2.8715,2.8596,2.8646,663468.23,0.0,0.0,0
15m,1754231400.0,2.8646,2.8875,2.8602,2.8845,565711.1,0.0,0.0,0
15m,1754232300.0,2.8845,2.8954,2.878,2.8852,836678.83,0.0,0.0,0
15m,1754233200.0,2.8852,2.8894,2.8766,2.888,334546.01,0.0,0.0,0
15m,1754234100.0,2.888,2.8996,2.8876,2.8976,549508.94,0.0,0.0,0
15m,1754235000.0,2.8976,2.9035,2.8881,2.9001,612554.8,0.0,0.0,0
15m,1754235900.0,2.9001,2.9001,2.8899,2.8949,484536.05,0.0,0.0,0
15m,1754236800.0,2.8949,2.8974,2.8853,2.8877,459269.0,0.0,0.0,0
15m,1754237700.0,2.8877,2.8954,2.8853,2.8945,454311.47,0.0,0.0,0
15m,1754238600.0,2.8945,2.9085,2.8913,2.9077,627059.3,0.0,0.0,0
15m,1754239500.0,2.9077,2.9199,2.9051,2.9182,894853.22,0.0,0.0,0
15m,1754240400.0,2.9182,2.9296,2.9101,2.9237,1086512.7,0.0,0.0,0
15m,1754241300.0,2.9237,2.9238,2.9087,2.9089,795322.34,0.0,0.0,0
15m,1754242200.0,2.9089,2.9171,2.9026,2.9034,866225.65,0.0,0.0,0
15m,1754243100.0,2.9034,2.9155,2.9024,2.9155,650869.53,0.0,0.0,0
15m,1754244000.0,2.9155,2.916,2.9028,2.9069,636870.25,0.0,0.0,0
15m,1754244900.0,2.9069,2.9147,2.9006,2.9093,773336.63,0.0,0.0,0
15m,1754245800.0,2.9093,2.9132,2.8946,2.901,769086.28,0.0,0.0,0
15m,1754246700.0,2.901,2.9166,2.9006,2.9164,351162.27,0.0,0.0,0
15m,1754247600.0,2.9164,2.9209,2.9052,2.9079,340497.18,0.0,0.0,0
15m,1754248500.0,2.9079,2.9225,2.9079,2.9166,335560.14,0.0,0.0,0
15m,1754249400.0,2.9166,2.9235,2.9132,2.914,551271.17,0.0,0.0,0
15m,1754250300.0,2.914,2.92,2.9085,2.9158,557132.06,0.0,0.0,0
15m,1754251200.0,2.9158,2.9163,2.9043,2.9079,641292.32,0.0,0.0,0
15m,1754252100.0,2.9079,2.9083,2.9013,2.9074,269503.19,0.0,0.0,0
15m,1754253000.0,2.9074,2.9158,2.9034,2.9149,258671.85,0.0,0.0,0
15m,1754253900.0,2.9149,2.9233,2.9146,2.9172,268072.56,0.0,0.0,0
15m,1754254800.0,2.9172,2.921,2.9155,2.9183,262459.2,0.0,0.0,0
15m,1754255700.0,2.9183,2.9234,2.9105,2.9185,272204.66,0.0,0.0,0
15m,1754256600.0,2.9185,2.9224,2.9147,2.9203,227879.64,0.0,0.0,0
15m,1754257500.0,2.9203,2.9339,2.9203,2.9285,361794.76,0.0,0.0,0
15m,1754258400.0,2.9285,2.9388,2.9168,2.9173,1175451.84,0.0,0.0,0
15m,1754259300.0,2.9173,2.9251,2.9138,2.9179,632390.2,0.0,0.0,0
15m,1754260200.0,2.9179,2.9342,2.9174,2.9328,404896.97,0.0,0.0,0
15m,1754261100.0,2.9328,2.943,2.93,2.9425,432134.09,0.0,0.0,0
15m,1754262000.0,2.9425,2.9619,2.9391,2.9605,960513.12,0.0,0.0,0
15m,1754262900.0,2.9605,2.9615,2.9481,2.9483,892544.96,0.0,0.0,0
15m,1754263800.0,2.9483,2.9535,2.9416,2.9446,479503.88,0.0,0.0,0
15m,1754264700.0,2.9446,2.9511,2.941,2.9479,407154.93,0.0,0.0,0
15m,1754265600.0,2.9479,2.9526,2.9308,2.9386,821111.78,0.0,0.0,0
15m,1754266500.0,2.9386,2.9762,2.935,2.9703,1014985.2,0.0,0.0,0
15m,1754267400.0,2.9703,2.9901,2.9646,2.9899,1173343.25,0.0,0.0,0
15m,1754268300.0,2.9899,3.0187,2.9872,3.0169,1502033.12,0.0,0.0,0
15m,1754269200.0,3.0169,3.0308,3.0046,3.02,1026798.8,0.0,0.0,0
15m,1754270100.0,3.02,3.0265,3.0081,3.0219,579642.41,0.0,0.0,0
15m,1754271000.0,3.0219,3.0244,3.004,3.0096,711922.91,0.0,0.0,0
15m,1754271900.0,3.0096,3.0106,2.9944,2.9978,684426.14,0.0,0.0,0
15m,1754272800.0,2.9978,2.999,2.9829,2.9841,563671.32,0.0,0.0,0
15m,1754273700.0,2.9841,3.007,2.9831,3.0056,676822.2,0.0,0.0,0
15m,1754274600.0,3.0056,3.0158,2.9961,2.9976,603965.85,0.0,0.0,0
15m,1754275500.0,2.9976,3.0149,2.9964,3.014,303465.36,0.0,0.0,0
15m,1754276400.0,3.014,3.0164,3.0036,3.0047,246065.38,0.0,0.0,0
15m,1754277300.0,3.0047,3.0051,2.996,2.9967,154617.95,0.0,0.0,0
15m,1754278200.0,2.9967,3.0012,2.9934,3.001,192184.29,0.0,0.0,0
15m,1754279100.0,3.001,3.0054,2.9984,2.9985,92061.23,0.0,0.0,0
15m,1754280000.0,2.9985,3.0087,2.9963,2.9971,398171.63,0.0,0.0,0
15m,1754280900.0,2.9971,3.0023,2.9905,2.9993,210852.38,0.0,0.0,0
15m,1754281800.0,2.9993,2.9993,2.99,2.9902,292999.51,0.0,0.0,0
15m,1754282700.0,2.9902,2.9982,2.9844,2.9882,285443.74,0.0,0.0,0
15m,1754283600.0,2.9882,2.9891,2.9799,2.9856,535935.82,0.0,0.0,0
15m,1754284500.0,2.9856,2.9856,2.9769,2.9786,575511.98,0.0,0.0,0
